"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"3PA41K45VNN2AYUH0NZII5CTSNX7PA","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3JRJSWSMQI5JY82YFZLIZWWWTQ53EZ","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:27:42 PDT 2017","Thu Oct 05 09:29:36 PDT 2017","Sun Oct 08 09:29:36 PDT 2017","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_527228244282186","UEY - 57 down","nytimes|5281959998_10151309605854999|10151309605854999_527228244282186|UEY - 57 down","5"
"3PA41K45VNN2AYUH0NZII5CTSNX7PA","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3NLZY2D53Q9PBFISUWKIPZFRCFJQLB","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:41 PDT 2017","Thu Oct 05 09:32:29 PDT 2017","Sun Oct 08 09:32:29 PDT 2017","","","","288","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_527228244282186","UEY - 57 down","nytimes|5281959998_10151309605854999|10151309605854999_527228244282186|UEY - 57 down","5"
"3PA41K45VNN2AYUH0NZII5CTSNX7PA","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3RXPCZQMQQVL8JKAYQXNB62B8M6G11","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:58 PDT 2017","Thu Oct 05 09:28:43 PDT 2017","Sun Oct 08 09:28:43 PDT 2017","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_527228244282186","UEY - 57 down","nytimes|5281959998_10151309605854999|10151309605854999_527228244282186|UEY - 57 down","5"
"3PMR2DOWOOK1Y1UFEASXHNN2AL6542","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","32N49TQG3H20K4N5J4P2M8YOZV0AV8","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:28:05 PDT 2017","Thu Oct 05 09:30:56 PDT 2017","Sun Oct 08 09:30:56 PDT 2017","","","","171","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_178377662728486","1 Down Tris","nytimes|5281959998_10151309605854999|10151309605854999_178377662728486|1 Down Tris","5"
"3PMR2DOWOOK1Y1UFEASXHNN2AL6542","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","37Q970SNZFSOYOT1TQR40KLEWX01S6","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:28:26 PDT 2017","Thu Oct 05 09:30:53 PDT 2017","Sun Oct 08 09:30:53 PDT 2017","","","","147","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_178377662728486","1 Down Tris","nytimes|5281959998_10151309605854999|10151309605854999_178377662728486|1 Down Tris","5"
"3PMR2DOWOOK1Y1UFEASXHNN2AL6542","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3P529IW9KZ5SKQSJGG9OD0BD5DBLFD","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:28:04 PDT 2017","Thu Oct 05 09:29:00 PDT 2017","Sun Oct 08 09:29:00 PDT 2017","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_178377662728486","1 Down Tris","nytimes|5281959998_10151309605854999|10151309605854999_178377662728486|1 Down Tris","5|6"
"3PR3LXCWSFIBXQK11B7JQEP2PCTX9Z","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","30LB5CDZNDULSBUXSZHCI8Z7EKU0Z7","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:27:29 PDT 2017","Thu Oct 05 09:27:45 PDT 2017","Sun Oct 08 09:27:45 PDT 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_177370006165680","Love the idea of showing a travel format with timestamps, i need to do this for Japan ","nytimes|5281959998_1918601078357405|1918601078357405_177370006165680|Love the idea of showing a travel format with timestamps, i need to do this for Japan","5"
"3PR3LXCWSFIBXQK11B7JQEP2PCTX9Z","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","31QTRG6Q2UXOB2OCDYUJJ2RDGY1YPK","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:37 PDT 2017","Thu Oct 05 09:30:22 PDT 2017","Sun Oct 08 09:30:22 PDT 2017","","","","165","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_177370006165680","Love the idea of showing a travel format with timestamps, i need to do this for Japan ","nytimes|5281959998_1918601078357405|1918601078357405_177370006165680|Love the idea of showing a travel format with timestamps, i need to do this for Japan","5"
"3PR3LXCWSFIBXQK11B7JQEP2PCTX9Z","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3DY46V3X3Q2MG4W9IHG8AZO3UTX55Q","A2ZUKYMM3YV6JN","Submitted","Thu Oct 05 09:27:58 PDT 2017","Thu Oct 05 09:28:08 PDT 2017","Sun Oct 08 09:28:08 PDT 2017","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_177370006165680","Love the idea of showing a travel format with timestamps, i need to do this for Japan ","nytimes|5281959998_1918601078357405|1918601078357405_177370006165680|Love the idea of showing a travel format with timestamps, i need to do this for Japan","5"
"3QGHA0EA0JJFWJU8PQPTF16L4ARBWV","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","39LOEL67OTP2P7S72WZI7M0AIN7835","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:44 PDT 2017","Thu Oct 05 09:46:15 PDT 2017","Sun Oct 08 09:46:15 PDT 2017","","","","1111","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_132791174027617","132791174027617_132921910681210","Fabiola Franco Pires :O","nytimes|5281959998_132791174027617|132791174027617_132921910681210|Fabiola Franco Pires :O","6"
"3QGHA0EA0JJFWJU8PQPTF16L4ARBWV","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3JRJSWSMQI5JY82YFZLIZWWWTQ5E3A","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:29:35 PDT 2017","Thu Oct 05 09:33:32 PDT 2017","Sun Oct 08 09:33:32 PDT 2017","","","","237","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_132791174027617","132791174027617_132921910681210","Fabiola Franco Pires :O","nytimes|5281959998_132791174027617|132791174027617_132921910681210|Fabiola Franco Pires :O","5"
"3QGHA0EA0JJFWJU8PQPTF16L4ARBWV","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3KOPY89HM9MR9OOQT0W9WC9OYY13JK","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:48 PDT 2017","Thu Oct 05 09:30:04 PDT 2017","Sun Oct 08 09:30:04 PDT 2017","","","","136","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_132791174027617","132791174027617_132921910681210","Fabiola Franco Pires :O","nytimes|5281959998_132791174027617|132791174027617_132921910681210|Fabiola Franco Pires :O","5"
"3QO7EE372O6ACMYMDHQNNCOZG9ABQR","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3DUZQ9U6SN84K09Z04BT78SUL16VSO","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:27:40 PDT 2017","Thu Oct 05 09:29:17 PDT 2017","Sun Oct 08 09:29:17 PDT 2017","","","","97","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_127058961354746","I am taking you on our honeymoon and will play your music over a Croatian sunset xxxx","nytimes|5281959998_10151311025844999|10151311025844999_127058961354746|I am taking you on our honeymoon and will play your music over a Croatian sunset xxxx","5"
"3QO7EE372O6ACMYMDHQNNCOZG9ABQR","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3EO896NRAXFW85MK8F20EPDMSXDTJQ","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:38 PDT 2017","Thu Oct 05 09:30:50 PDT 2017","Sun Oct 08 09:30:50 PDT 2017","","","","192","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_127058961354746","I am taking you on our honeymoon and will play your music over a Croatian sunset xxxx","nytimes|5281959998_10151311025844999|10151311025844999_127058961354746|I am taking you on our honeymoon and will play your music over a Croatian sunset xxxx","5"
"3QO7EE372O6ACMYMDHQNNCOZG9ABQR","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3KAKFY4PGVMVED4KBIB9KBUOLJC3I8","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:27:47 PDT 2017","Thu Oct 05 09:28:52 PDT 2017","Sun Oct 08 09:28:52 PDT 2017","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_127058961354746","I am taking you on our honeymoon and will play your music over a Croatian sunset xxxx","nytimes|5281959998_10151311025844999|10151311025844999_127058961354746|I am taking you on our honeymoon and will play your music over a Croatian sunset xxxx","5"
"3RDTX9JRTYKHIBEAJY3LWFCENJF97H","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","38SKSKU7R2HCUHU9HOF9GXO5L53IL1","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:59 PDT 2017","Thu Oct 05 09:50:41 PDT 2017","Sun Oct 08 09:50:41 PDT 2017","","","","1362","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_202035087003207","59a pie shell","nytimes|5281959998_10151309605854999|10151309605854999_202035087003207|59a pie shell","6"
"3RDTX9JRTYKHIBEAJY3LWFCENJF97H","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3IFS6Q0HJJ3ZYUPZ1XCASJ20DZBISF","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:29:02 PDT 2017","Thu Oct 05 09:29:13 PDT 2017","Sun Oct 08 09:29:13 PDT 2017","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_202035087003207","59a pie shell","nytimes|5281959998_10151309605854999|10151309605854999_202035087003207|59a pie shell","5"
"3RDTX9JRTYKHIBEAJY3LWFCENJF97H","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3QY5DC2MXS4V3GFDPU1P4N7WI44FU1","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:50 PDT 2017","Thu Oct 05 09:30:12 PDT 2017","Sun Oct 08 09:30:12 PDT 2017","","","","142","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_202035087003207","59a pie shell","nytimes|5281959998_10151309605854999|10151309605854999_202035087003207|59a pie shell","5"
"3S1WOPCJFGCRX26TSI84RJIY5BVEJ3","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","31EUONYN2WNPM8H6TNUKN3ITOC3VOR","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:28 PDT 2017","Thu Oct 05 09:39:10 PDT 2017","Sun Oct 08 09:39:10 PDT 2017","","","","702","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1921423154741864","1921423154741864_1921736784710501","Maryam","nytimes|5281959998_1921423154741864|1921423154741864_1921736784710501|Maryam","6"
